instance,from,nb_toots
cuscuz.in,uk,1
cuscuz.in,zh,2
securitycafe.ca,de,1
securitycafe.ca,en,490
securitycafe.ca,fr,1
securitycafe.ca,pl,1
securitycafe.ca,pt,1
securitycafe.ca,zu,1
bantu.social,ae,1
bantu.social,ar,10
bantu.social,de,13
bantu.social,en,285
bantu.social,es,8
bantu.social,fi,9
bantu.social,fr,16
bantu.social,id,1
bantu.social,it,1
bantu.social,pl,1
bantu.social,pt,145
bantu.social,sv,3
uss.killiwamps.com,,1
uss.killiwamps.com,de,3
uss.killiwamps.com,en,488
uss.killiwamps.com,it,1
uss.killiwamps.com,pl,3
pouet.chapril.org,br,1
pouet.chapril.org,ca,12
pouet.chapril.org,de,25
pouet.chapril.org,en,158
pouet.chapril.org,es,6
pouet.chapril.org,fr,268
pouet.chapril.org,ja,14
pouet.chapril.org,nl,2
pouet.chapril.org,sv,1
pouet.chapril.org,zh,1
mastodon.nl,ca,2
mastodon.nl,da,2
mastodon.nl,de,41
mastodon.nl,en,333
mastodon.nl,es,6
mastodon.nl,fi,1
mastodon.nl,fr,8
mastodon.nl,nl,91
mastodon.nl,pt,3
mastodon.nl,ru,3
mastodon.nl,sv,1
mastodon.nl,zh,4
bolha.us,cs,2
bolha.us,da,2
bolha.us,de,20
bolha.us,en,358
bolha.us,es,8
bolha.us,fi,1
bolha.us,fr,7
bolha.us,hr,1
bolha.us,it,14
bolha.us,lt,1
bolha.us,mk,4
bolha.us,nl,3
bolha.us,pl,29
bolha.us,pt,27
bolha.us,sv,6
bolha.us,tr,5
social.coop,ca,8
social.coop,da,1
social.coop,de,16
social.coop,en,410
social.coop,en-us,2
social.coop,es,20
social.coop,fi,1
social.coop,fr,18
social.coop,fy,1
social.coop,it,13
social.coop,nl,2
social.coop,pt,2
social.coop,sv,2
social.nah.re,de,4
social.nah.re,en,151
social.nah.re,eo,1
social.nah.re,es,7
social.nah.re,fr,191
social.nah.re,ja,15
social.nah.re,uk,1
social.nah.re,zh,1
toot.a-lec.org,ca,1
toot.a-lec.org,de,10
toot.a-lec.org,en,233
toot.a-lec.org,fr,251
toot.a-lec.org,pl,1
mastodon.mariobreskic.de,de,61
mastodon.mariobreskic.de,en,389
mastodon.mariobreskic.de,es,6
mastodon.mariobreskic.de,fr,16
mastodon.mariobreskic.de,ga,1
mastodon.mariobreskic.de,hu,1
mastodon.mariobreskic.de,it,2
mastodon.mariobreskic.de,nl,1
mastodon.mariobreskic.de,pt,19
mastodon.mariobreskic.de,sv,1
social.pizzapim.nl,de,23
social.pizzapim.nl,en,461
social.pizzapim.nl,fr,1
social.pizzapim.nl,it,1
social.pizzapim.nl,nl,10
social.pizzapim.nl,pl,1
social.pizzapim.nl,sv,2
mastodon.acc.umu.se,ae,1
mastodon.acc.umu.se,de,24
mastodon.acc.umu.se,el,1
mastodon.acc.umu.se,en,394
mastodon.acc.umu.se,eo,1
mastodon.acc.umu.se,es,3
mastodon.acc.umu.se,fi,4
mastodon.acc.umu.se,fr,23
mastodon.acc.umu.se,nl,1
mastodon.acc.umu.se,no,1
mastodon.acc.umu.se,pt,12
mastodon.acc.umu.se,sv,19
social.piweb.be,br,2
social.piweb.be,ca,1
social.piweb.be,de,7
social.piweb.be,en,208
social.piweb.be,eo,1
social.piweb.be,es,2
social.piweb.be,fr,254
social.piweb.be,it,2
social.piweb.be,ja,1
social.piweb.be,sv,7
social.piweb.be,zh,1
gabvp.masto.host,ca,138
gabvp.masto.host,de,2
gabvp.masto.host,en,90
gabvp.masto.host,eo,1
gabvp.masto.host,es,208
gabvp.masto.host,eu,16
gabvp.masto.host,fr,7
gabvp.masto.host,gl,9
gabvp.masto.host,it,2
drk.network,de,500
mastodon.geneticjen.com,cy,1
mastodon.geneticjen.com,de,11
mastodon.geneticjen.com,en,464
mastodon.geneticjen.com,fr,6
mastodon.geneticjen.com,gl,1
mastodon.geneticjen.com,ja,2
mastodon.geneticjen.com,nl,4
mastodon.geneticjen.com,sv,3
mastodon.geneticjen.com,tr,1
mastodon.geneticjen.com,uk,1
mastodon.geneticjen.com,zu,1
freedomofspee.ch,en,500
rouge.eu.org,cy,2
rouge.eu.org,de,17
rouge.eu.org,en,411
rouge.eu.org,en-us,3
rouge.eu.org,es,2
rouge.eu.org,fr,50
rouge.eu.org,ga,1
rouge.eu.org,no,1
rouge.eu.org,pt,1
rouge.eu.org,pt-br,1
rouge.eu.org,sv,2
ahlers.xyz,de,256
ahlers.xyz,en,216
ahlers.xyz,fr,12
ahlers.xyz,nl,3
ahlers.xyz,no,1
ahlers.xyz,pt,1
ahlers.xyz,sv,1
forfuture.social,,1
forfuture.social,ar,2
forfuture.social,ca,3
forfuture.social,cs,2
forfuture.social,de,57
forfuture.social,en,272
forfuture.social,es,4
forfuture.social,fi,1
forfuture.social,fr,14
forfuture.social,ga,1
forfuture.social,it,1
forfuture.social,ja,39
forfuture.social,mk,1
forfuture.social,nl,1
forfuture.social,pl,80
forfuture.social,pt,4
forfuture.social,sk,1
forfuture.social,so,1
forfuture.social,sv,6
forfuture.social,tr,2
forfuture.social,zh,2
nerdica.net,ca,7
nerdica.net,cs,5
nerdica.net,de,122
nerdica.net,en,257
nerdica.net,es,26
nerdica.net,et,2
nerdica.net,fr,9
nerdica.net,gd,3
nerdica.net,hu,1
nerdica.net,is,3
nerdica.net,it,9
nerdica.net,nl,9
nerdica.net,pl,4
nerdica.net,ro,2
nerdica.net,ru,12
nerdica.net,sv,7
bloor.tw,ca,2
bloor.tw,de,5
bloor.tw,en,476
bloor.tw,fr,2
bloor.tw,nl,2
bloor.tw,no,1
bloor.tw,sv,3
lou.lt,bg,1
lou.lt,ca,1
lou.lt,cy,1
lou.lt,de,62
lou.lt,en,256
lou.lt,eo,1
lou.lt,es,2
lou.lt,fr,162
lou.lt,it,4
lou.lt,ja,1
lou.lt,nl,2
pouet.space,br,2
pouet.space,de,15
pouet.space,en,347
pouet.space,es,1
pouet.space,fr,110
pouet.space,lt,1
pouet.space,pt,4
pouet.space,sv,2
pouet.space,tr,10
socialserver.science,de,11
socialserver.science,en,353
socialserver.science,eo,1
socialserver.science,fi,3
socialserver.science,fr,1
socialserver.science,nl,129
socialserver.science,sv,2
port87.social,ca,2
port87.social,de,57
port87.social,el,2
port87.social,en,300
port87.social,es,22
port87.social,fi,9
port87.social,fr,24
port87.social,it,4
port87.social,ja,10
port87.social,nl,12
port87.social,no,1
port87.social,pl,2
port87.social,pt,13
port87.social,sv,3
port87.social,tr,8
port87.social,zh,9
social.oupsman.fr,ca,1
social.oupsman.fr,de,2
social.oupsman.fr,en,179
social.oupsman.fr,es,1
social.oupsman.fr,fr,302
social.oupsman.fr,ja,2
social.oupsman.fr,ko,1
social.oupsman.fr,zh,1
piki.dev,de,2
piki.dev,en,492
piki.dev,fr,5
piki.dev,pt,1
mastodon.cemea.org,de,12
mastodon.cemea.org,en,170
mastodon.cemea.org,es,2
mastodon.cemea.org,fr,306
mastodon.cemea.org,ja,1
mastodon.cemea.org,pl,1
mastodon.cemea.org,sv,2
mastodon.cemea.org,zh,1
mastodon.indie.host,ca,2
mastodon.indie.host,de,108
mastodon.indie.host,en,274
mastodon.indie.host,es,14
mastodon.indie.host,fr,92
mastodon.indie.host,it,2
mastodon.indie.host,nl,3
mastodon.end.io,en,500
m.daize.xin,de,1
m.daize.xin,en,11
m.daize.xin,es,1
m.daize.xin,fr,1
m.daize.xin,hi,1
m.daize.xin,it,3
m.daize.xin,mr,1
m.daize.xin,zh,473
m.daize.xin,zhCn,1
friendica.a-zwenkau.de,ar,1
friendica.a-zwenkau.de,ca,3
friendica.a-zwenkau.de,cs,4
friendica.a-zwenkau.de,de,311
friendica.a-zwenkau.de,en,88
friendica.a-zwenkau.de,eo,1
friendica.a-zwenkau.de,es,6
friendica.a-zwenkau.de,et,4
friendica.a-zwenkau.de,fr,3
friendica.a-zwenkau.de,gd,7
friendica.a-zwenkau.de,hu,3
friendica.a-zwenkau.de,it,10
friendica.a-zwenkau.de,nl,6
friendica.a-zwenkau.de,pl,3
friendica.a-zwenkau.de,ro,3
friendica.a-zwenkau.de,ru,12
friendica.a-zwenkau.de,sv,12
mastodon.dalaomai.cn,en,11
mastodon.dalaomai.cn,fr,1
mastodon.dalaomai.cn,hi,2
mastodon.dalaomai.cn,ig,1
mastodon.dalaomai.cn,it,3
mastodon.dalaomai.cn,ja,2
mastodon.dalaomai.cn,mr,1
mastodon.dalaomai.cn,zh,476
ooe.social,de,374
ooe.social,en,118
ooe.social,es,1
ooe.social,fi,1
ooe.social,fr,2
ooe.social,nl,1
ooe.social,sv,2
mastodon.gal,ca,34
mastodon.gal,de,7
mastodon.gal,el,1
mastodon.gal,en,173
mastodon.gal,es,185
mastodon.gal,eu,4
mastodon.gal,fr,10
mastodon.gal,gl,18
mastodon.gal,it,1
mastodon.gal,lv,1
mastodon.gal,pl,3
mastodon.gal,pt,29
mastodon.gal,startrek_it,1
zeroes.ca,da,1
zeroes.ca,de,108
zeroes.ca,en,371
zeroes.ca,fr,6
zeroes.ca,is,2
zeroes.ca,pt,1
zeroes.ca,ru,1
zeroes.ca,uk,2
pod.yargl.com,cs,20
pod.yargl.com,en,240
pod.yargl.com,es,20
pod.yargl.com,et,20
pod.yargl.com,fr,140
pod.yargl.com,pl,20
papote.eu,de,7
papote.eu,en,133
papote.eu,fr,342
papote.eu,sv,2
mastodon.iklem.fr,de,6
mastodon.iklem.fr,el,1
mastodon.iklem.fr,en,223
mastodon.iklem.fr,es,1
mastodon.iklem.fr,fr,253
mastodon.iklem.fr,it,1
mastodon.iklem.fr,ja,2
mastodon.iklem.fr,nl,3
mastodon.iklem.fr,pl,1
mastodon.iklem.fr,pt,1
mastodon.iklem.fr,zh,1
social.devteams.at,de,86
social.devteams.at,en,390
social.devteams.at,es,2
social.devteams.at,fi,1
social.devteams.at,fr,3
social.devteams.at,nl,3
social.devteams.at,sv,2
social.4f9e1738.ignorelist.com,ar,2
social.4f9e1738.ignorelist.com,da,1
social.4f9e1738.ignorelist.com,de,3
social.4f9e1738.ignorelist.com,en,318
social.4f9e1738.ignorelist.com,es,9
social.4f9e1738.ignorelist.com,fr,49
social.4f9e1738.ignorelist.com,ga,1
social.4f9e1738.ignorelist.com,ja,61
social.4f9e1738.ignorelist.com,nl,2
social.4f9e1738.ignorelist.com,ru,2
social.4f9e1738.ignorelist.com,sk,4
social.4f9e1738.ignorelist.com,so,1
social.4f9e1738.ignorelist.com,zh,3
mdn.camden.wtf,ar,1
mdn.camden.wtf,cs,8
mdn.camden.wtf,de,9
mdn.camden.wtf,en,453
mdn.camden.wtf,es,1
mdn.camden.wtf,fr,7
mdn.camden.wtf,ja,2
mdn.camden.wtf,nl,3
mdn.camden.wtf,pl,3
mdn.camden.wtf,pt,3
mdn.camden.wtf,sv,1
mdn.camden.wtf,tr,4
social.dekloo.net,en,82
social.dekloo.net,fr,409
social.dekloo.net,oc,2
social.dekloo.net,sv,1
odenwald.social,de,207
odenwald.social,en,283
odenwald.social,fr,1
odenwald.social,nl,1
odenwald.social,sv,2
biplus.date,da,1
biplus.date,de,7
biplus.date,en,138
biplus.date,fr,18
biplus.date,hi,1
biplus.date,it,1
biplus.date,mr,1
biplus.date,sv,13
biplus.date,zh,302
mastodon.acoeur.org,da,1
mastodon.acoeur.org,de,4
mastodon.acoeur.org,el,4
mastodon.acoeur.org,en,297
mastodon.acoeur.org,fr,178
mastodon.acoeur.org,it,1
mastodon.acoeur.org,nl,6
mastodon.acoeur.org,nn,1
mastodon.acoeur.org,no,1
mastodon.acoeur.org,pl,3
mastodon.acoeur.org,pt,3
physfluids.fr,en,500
mastodon.rousset.nom.fr,br,1
mastodon.rousset.nom.fr,en,164
mastodon.rousset.nom.fr,fr,319
mastodon.rousset.nom.fr,it,2
mastodon.rousset.nom.fr,ja,3
mastodon.rousset.nom.fr,pl,1
mastodon.muage.org,de,2
mastodon.muage.org,en,274
mastodon.muage.org,fr,216
mastodon.muage.org,it,1
mastodon.muage.org,sv,1
social.lavanderblue.art,ae,1
social.lavanderblue.art,de,24
social.lavanderblue.art,en,446
social.lavanderblue.art,eo,1
social.lavanderblue.art,fr,5
social.lavanderblue.art,it,1
social.lavanderblue.art,nl,2
social.lavanderblue.art,pt,1
social.lavanderblue.art,sl,1
social.lavanderblue.art,sv,2
fuckgov.org,da,1
fuckgov.org,de,6
fuckgov.org,en,250
fuckgov.org,es,1
fuckgov.org,it,1
fuckgov.org,nl,2
fuckgov.org,ru,1
fuckgov.org,sk,1
mastodon.neilzone.co.uk,ca,5
mastodon.neilzone.co.uk,cy,1
mastodon.neilzone.co.uk,de,18
mastodon.neilzone.co.uk,el,1
mastodon.neilzone.co.uk,en,437
mastodon.neilzone.co.uk,es,16
mastodon.neilzone.co.uk,fr,4
mastodon.neilzone.co.uk,it,3
mastodon.neilzone.co.uk,nl,4
mastodon.neilzone.co.uk,no,1
mastodon.neilzone.co.uk,pt,1
mastodon.la,ca,16
mastodon.la,cy,1
mastodon.la,da,1
mastodon.la,de,22
mastodon.la,el,1
mastodon.la,en,266
mastodon.la,es,136
mastodon.la,fi,1
mastodon.la,fr,3
mastodon.la,gl,1
mastodon.la,it,6
mastodon.la,ja,1
mastodon.la,pl,1
mastodon.la,pt,2
mastodon.la,startrek_it,1
stefanbohacek.online,en,500
fr.readthefinemanual.net,fa,451
fedimon.uk,de,6
fedimon.uk,en,479
fedimon.uk,fr,2
fedimon.uk,nl,3
fedimon.uk,sv,2
tekton.network,de,6
tekton.network,en,433
tekton.network,fi,1
tekton.network,fr,4
tekton.network,nl,32
tekton.network,pl,1
tekton.network,pt,5
tekton.network,sr,1
planet.moe,de,2
planet.moe,en,103
planet.moe,it,2
planet.moe,ja,3
planet.moe,ko,296
planet.moe,pt,4
planet.moe,ru,2
planet.moe,sv,2
social.pmj.rocks,cs,1
social.pmj.rocks,de,324
social.pmj.rocks,en,146
social.pmj.rocks,es,1
social.pmj.rocks,fr,1
social.pmj.rocks,nl,1
social.pmj.rocks,pt,1
social.pmj.rocks,sv,2
openbiblio.social,ca,2
openbiblio.social,cy,1
openbiblio.social,da,1
openbiblio.social,de,233
openbiblio.social,en,235
openbiblio.social,fr,8
openbiblio.social,is,1
openbiblio.social,nl,4
openbiblio.social,ru,2
openbiblio.social,zh,1
delab.re,ca,1
delab.re,da,1
delab.re,de,3
delab.re,en,245
delab.re,es,2
delab.re,fr,239
delab.re,nl,1
delab.re,pt,1
delab.re,sv,3
delab.re,zh,1
mastodon.meowcat285.com,en,500
xn--xxa.computer,cs,1
xn--xxa.computer,da,2
xn--xxa.computer,de,16
xn--xxa.computer,en,438
xn--xxa.computer,es,5
xn--xxa.computer,fr,6
xn--xxa.computer,ht,1
xn--xxa.computer,hu,1
xn--xxa.computer,it,1
xn--xxa.computer,ru,3
xn--xxa.computer,sv,2
megalodon.social,de,20
megalodon.social,en,459
megalodon.social,fi,1
megalodon.social,fr,9
megalodon.social,he,1
megalodon.social,it,2
megalodon.social,nl,3
megalodon.social,pt,1
megalodon.social,tl,1
megalodon.social,uk,1
social.lb1a.de,de,349
social.lb1a.de,en,138
social.lb1a.de,fr,2
social.lb1a.de,nl,1
devin.masto.host,ca,1
devin.masto.host,cy,2
devin.masto.host,de,14
devin.masto.host,en,396
devin.masto.host,es,11
devin.masto.host,eu,1
devin.masto.host,fr,4
devin.masto.host,it,9
devin.masto.host,nl,1
devin.masto.host,pt,1
devin.masto.host,ru,6
devin.masto.host,sv,1
mastodon.leblanc.io,de,2
mastodon.leblanc.io,en,311
mastodon.leblanc.io,fr,181
mastodon.leblanc.io,sv,1
whitesmokebbq.social,de,3
whitesmokebbq.social,en,479
whitesmokebbq.social,ja,1
whitesmokebbq.social,nl,1
whitesmokebbq.social,pt,1
social.uhoreg.ca,ca,3
social.uhoreg.ca,cs,1
social.uhoreg.ca,de,24
social.uhoreg.ca,en,386
social.uhoreg.ca,es,3
social.uhoreg.ca,et,4
social.uhoreg.ca,fr,10
social.uhoreg.ca,gd,7
social.uhoreg.ca,hu,2
social.uhoreg.ca,is,1
social.uhoreg.ca,it,3
social.uhoreg.ca,nl,12
social.uhoreg.ca,pl,12
social.uhoreg.ca,ro,1
social.uhoreg.ca,sv,11
hespere.de,de,240
hespere.de,en,234
hespere.de,es,1
hespere.de,fi,3
hespere.de,sv,2
widerweb.org,cy,1
widerweb.org,de,11
widerweb.org,en,424
widerweb.org,es,1
widerweb.org,fr,24
widerweb.org,ga,3
widerweb.org,gl,1
widerweb.org,he,3
widerweb.org,ko,1
widerweb.org,lion,1
widerweb.org,nl,1
widerweb.org,pl,2
widerweb.org,sv,3
fikaverse.club,da,9
fikaverse.club,de,11
fikaverse.club,en,308
fikaverse.club,es,1
fikaverse.club,fi,4
fikaverse.club,fr,3
fikaverse.club,hy,3
fikaverse.club,nb,1
fikaverse.club,nl,6
fikaverse.club,nn,2
fikaverse.club,no,8
fikaverse.club,pt,2
fikaverse.club,ru,5
fikaverse.club,sv,122
connect.takebackourtech.org,ca,1
connect.takebackourtech.org,cy,2
connect.takebackourtech.org,de,5
connect.takebackourtech.org,el,3
connect.takebackourtech.org,en,407
connect.takebackourtech.org,eo,1
connect.takebackourtech.org,es,54
connect.takebackourtech.org,eu,1
connect.takebackourtech.org,fr,3
connect.takebackourtech.org,gl,1
connect.takebackourtech.org,it,1
connect.takebackourtech.org,nl,3
connect.takebackourtech.org,pt,1
connect.takebackourtech.org,sv,2
connect.takebackourtech.org,zh,1
social.zwoelfdreifuenfundvierzig.net,ca,3
social.zwoelfdreifuenfundvierzig.net,de,314
social.zwoelfdreifuenfundvierzig.net,en,160
social.zwoelfdreifuenfundvierzig.net,es,1
social.zwoelfdreifuenfundvierzig.net,fr,2
social.zwoelfdreifuenfundvierzig.net,nl,2
social.zwoelfdreifuenfundvierzig.net,ru,1
social.zwoelfdreifuenfundvierzig.net,sv,2
social.zwoelfdreifuenfundvierzig.net,zh,1
mastodon.ml,ar,1
mastodon.ml,ca,2
mastodon.ml,da,1
mastodon.ml,de,14
mastodon.ml,en,239
mastodon.ml,es,7
mastodon.ml,fr,4
mastodon.ml,hu,1
mastodon.ml,is,1
mastodon.ml,ja,1
mastodon.ml,nl,1
mastodon.ml,pl,2
mastodon.ml,ru,44
mastodon.ml,uk,15
mastodon.ml,zh,14
toot.gnous.eu,cs,1
toot.gnous.eu,da,1
toot.gnous.eu,de,5
toot.gnous.eu,en,291
toot.gnous.eu,eo,1
toot.gnous.eu,es,1
toot.gnous.eu,fr,92
toot.gnous.eu,ja,1
toot.gnous.eu,sv,3
social.levelxstudios.org,cs,1
social.levelxstudios.org,de,137
social.levelxstudios.org,en,251
social.levelxstudios.org,es,1
social.levelxstudios.org,fr,1
social.levelxstudios.org,pt,1
social.levelxstudios.org,ru,1
augsburg.social,ar,1
augsburg.social,de,346
augsburg.social,en,134
augsburg.social,fi,1
augsburg.social,fr,5
augsburg.social,nl,5
augsburg.social,pt-br,1
social.artsytype.com,cs,2
social.artsytype.com,de,30
social.artsytype.com,el,3
social.artsytype.com,en,410
social.artsytype.com,es,13
social.artsytype.com,fi,2
social.artsytype.com,fr,3
social.artsytype.com,gl,1
social.artsytype.com,he,13
social.artsytype.com,nl,3
social.artsytype.com,no,1
social.artsytype.com,ru,4
social.artsytype.com,sv,14
mares.cafe,de,7
mares.cafe,en,463
mares.cafe,es,4
mares.cafe,fr,2
mares.cafe,ru,2
mares.cafe,sv,2
mastodon.sk,cs,14
mastodon.sk,de,9
mastodon.sk,en,377
mastodon.sk,eo,1
mastodon.sk,es,1
mastodon.sk,fi,1
mastodon.sk,fr,8
mastodon.sk,ja,1
mastodon.sk,nl,20
mastodon.sk,pl,2
mastodon.sk,sk,48
mastodon.sk,zh,11
is-a.cat,de,7
is-a.cat,en,318
is-a.cat,es,8
is-a.cat,fa,1
is-a.cat,fr,13
is-a.cat,ga,1
is-a.cat,ja,27
is-a.cat,no,1
is-a.cat,pl,87
is-a.cat,pt,3
is-a.cat,sk,1
is-a.cat,tr,1
pokemon.men,de,18
pokemon.men,en,97
pokemon.men,fr,2
pokemon.men,ie,1
pokemon.men,ja,1
pokemon.men,nl,1
pokemon.men,zh,362
m.nintendojo.fr,de,5
m.nintendojo.fr,en,299
m.nintendojo.fr,es,1
m.nintendojo.fr,fr,174
m.nintendojo.fr,gl,1
m.nintendojo.fr,sv,2
topic-master.com,bg,1
topic-master.com,cy,1
topic-master.com,de,3
topic-master.com,en,402
topic-master.com,es,1
topic-master.com,fi,1
topic-master.com,fr,20
topic-master.com,it,1
topic-master.com,mg,1
topic-master.com,sv,2
social.riversouldiers.dk,da,21
social.riversouldiers.dk,de,15
social.riversouldiers.dk,en,395
social.riversouldiers.dk,eo,1
social.riversouldiers.dk,es,2
social.riversouldiers.dk,fr,5
social.riversouldiers.dk,nb,2
social.riversouldiers.dk,nl,4
social.riversouldiers.dk,nn,2
social.riversouldiers.dk,no,47
social.riversouldiers.dk,sv,2
h5q.net,de,8
h5q.net,en,253
h5q.net,es,26
h5q.net,fr,1
h5q.net,it,1
h5q.net,ja,48
h5q.net,pl,40
h5q.net,pt,3
h5q.net,sn,1
h5q.net,sv,2
h5q.net,th,1
h5q.net,zh,102
hollablog.at,de,392
hollablog.at,en,104
hollablog.at,nl,1
hollablog.at,sv,2
social.hispabot.freemyip.com,ca,13
social.hispabot.freemyip.com,de,7
social.hispabot.freemyip.com,el,1
social.hispabot.freemyip.com,en,268
social.hispabot.freemyip.com,es,180
social.hispabot.freemyip.com,eu,3
social.hispabot.freemyip.com,gl,4
social.hispabot.freemyip.com,ja,1
social.hispabot.freemyip.com,lv,1
social.hispabot.freemyip.com,pt,4
social.hispabot.freemyip.com,so,1
mastodon.shantih19.xyz,de,8
mastodon.shantih19.xyz,en,479
mastodon.shantih19.xyz,fr,2
mastodon.shantih19.xyz,it,3
mastodon.shantih19.xyz,nl,2
mastodon.shantih19.xyz,sv,2
sully.site,,1
sully.site,de,25
sully.site,en,439
sully.site,en-us,1
sully.site,es,1
sully.site,fr,1
sully.site,it,2
sully.site,mg,1
sully.site,mt,1
sully.site,nl,2
sully.site,pl,5
boing.world,en,500
social.lxsameer.com,ca,5
social.lxsameer.com,de,18
social.lxsameer.com,el,1
social.lxsameer.com,en,387
social.lxsameer.com,en-us,1
social.lxsameer.com,eo,1
social.lxsameer.com,es,5
social.lxsameer.com,fa,6
social.lxsameer.com,fi,13
social.lxsameer.com,fr,7
social.lxsameer.com,ga,1
social.lxsameer.com,it,25
social.lxsameer.com,ja,15
social.lxsameer.com,mg,1
social.lxsameer.com,nl,1
social.lxsameer.com,pl,4
social.anaproy.nl,da,8
social.anaproy.nl,de,25
social.anaproy.nl,en,403
social.anaproy.nl,eo,5
social.anaproy.nl,fr,4
social.anaproy.nl,ko,2
social.anaproy.nl,nl,45
social.anaproy.nl,no,1
social.anaproy.nl,pl,1
social.anaproy.nl,ru,2
social.anaproy.nl,uk,1
social.anaproy.nl,zh,1
rgb2.com,de,23
rgb2.com,en,455
rgb2.com,fr,1
rgb2.com,it,1
rgb2.com,nl,2
rgb2.com,pt,16
rgb2.com,zh,1
social.milchreislieferei.de,de,379
social.milchreislieferei.de,en,101
social.milchreislieferei.de,es,1
social.milchreislieferei.de,pt,2
social.milchreislieferei.de,sv,2
social.milchreislieferei.de,zh,1
the.crabdance.ca,ar,2
the.crabdance.ca,ca,2
the.crabdance.ca,de,10
the.crabdance.ca,el,1
the.crabdance.ca,en,400
the.crabdance.ca,es,47
the.crabdance.ca,fr,1
the.crabdance.ca,lv,1
the.crabdance.ca,mg,1
the.crabdance.ca,nl,2
the.crabdance.ca,pt,13
the.crabdance.ca,so,1
the.crabdance.ca,sv,2
dobbs.town,ar,1
dobbs.town,da,1
dobbs.town,de,13
dobbs.town,en,343
dobbs.town,en-us,4
dobbs.town,es,8
dobbs.town,fr,4
dobbs.town,hu,7
dobbs.town,it,5
dobbs.town,nl,2
dobbs.town,pt,1
dobbs.town,ru,1
dobbs.town,zh,1
travelpandas.fr,fr,500
stellar.build,ca,1
stellar.build,cs,1
stellar.build,de,10
stellar.build,el,1
stellar.build,en,409
stellar.build,fr,1
stellar.build,ja,1
stellar.build,nl,2
stellar.build,ru,1
stellar.build,sv,1
exploit.social,ar,2
exploit.social,ca,1
exploit.social,de,3
exploit.social,en,436
exploit.social,es,7
exploit.social,fr,1
exploit.social,hr,1
exploit.social,nl,2
exploit.social,pt,36
exploit.social,sv,2
exploit.social,uk,2
pwbsoft.gay,de,3
pwbsoft.gay,en,333
pwbsoft.gay,es,1
pwbsoft.gay,fi,1
pwbsoft.gay,fr,3
pwbsoft.gay,it,141
pwbsoft.gay,sv,1
toot.y-y.li,cs,1
toot.y-y.li,de,28
toot.y-y.li,el,1
toot.y-y.li,en,391
toot.y-y.li,eo,1
toot.y-y.li,es,3
toot.y-y.li,fr,41
toot.y-y.li,it,5
toot.y-y.li,ja,1
toot.y-y.li,nl,1
toot.y-y.li,pl,5
toot.y-y.li,sl,6
toot.y-y.li,sv,2
toot.y-y.li,zh,1
coq.social,de,13
coq.social,en,312
coq.social,es,2
coq.social,fr,152
coq.social,nl,1
coq.social,pl,1
coq.social,pt,1
coq.social,sv,1
coq.social,tr,1
social.ataxya.net,de,2
social.ataxya.net,en,198
social.ataxya.net,eo,1
social.ataxya.net,es,1
social.ataxya.net,fr,284
social.ataxya.net,pl,5
allison.social,ar,5
allison.social,cy,2
allison.social,da,1
allison.social,de,96
allison.social,el,9
allison.social,en,307
allison.social,es,14
allison.social,fi,1
allison.social,fr,3
allison.social,it,1
allison.social,nl,12
allison.social,pt,15
allison.social,ru,2
allison.social,sv,3
allison.social,tr,1
iosdev.space,de,31
iosdev.space,en,446
iosdev.space,enCy,1
iosdev.space,fr,5
iosdev.space,nl,4
iosdev.space,pt,2
iosdev.space,sv,2
herzbu.de,de,471
herzbu.de,en,13
herzbu.de,et,2
herzbu.de,fr,1
herzbu.de,is,2
herzbu.de,nl,2
herzbu.de,pl,1
herzbu.de,ru,1
herzbu.de,sv,1
2to2.xyz,el,1
2to2.xyz,en,131
2to2.xyz,fr,1
2to2.xyz,ja,36
2to2.xyz,lb,1
2to2.xyz,sw,1
2to2.xyz,zh,324
2to2.xyz,zhCn,2
pouet.april.org,de,1
pouet.april.org,en,31
pouet.april.org,fr,466
horche.demkontinuum.de,ca,3
horche.demkontinuum.de,cs,1
horche.demkontinuum.de,de,260
horche.demkontinuum.de,en,181
horche.demkontinuum.de,eo,2
horche.demkontinuum.de,es,6
horche.demkontinuum.de,et,4
horche.demkontinuum.de,fr,2
horche.demkontinuum.de,gd,2
horche.demkontinuum.de,is,1
horche.demkontinuum.de,it,1
horche.demkontinuum.de,nl,9
horche.demkontinuum.de,pl,3
horche.demkontinuum.de,sv,9
social.main-angler.de,ar,3
social.main-angler.de,ca,1
social.main-angler.de,de,82
social.main-angler.de,en,342
social.main-angler.de,es,7
social.main-angler.de,fr,2
social.main-angler.de,hr,1
